locationtext,detectorid,starttime,volume,speed,length
Foster NB,1361,2011-09-22 20:24:40,3,66,1.6
Foster NB,1361,2011-09-22 20:25:00,2,67,1.6
Foster NB,1361,2011-09-22 20:25:20,4,66,1.6
Foster NB,1361,2011-09-22 20:25:40,1,63,1.6
Foster NB,1361,2011-09-22 20:26:00,10,55,1.6
Foster NB,1361,2011-09-22 20:26:20,1,68,1.6
Foster NB,1361,2011-09-22 20:26:40,2,58,1.6
Foster NB,1361,2011-09-22 20:27:00,5,75,1.6
Foster NB,1361,2011-09-22 20:27:20,2,65,1.6
Foster NB,1361,2011-09-22 20:27:40,3,59,1.6
Foster NB,1361,2011-09-22 20:28:00,3,67,1.6
Foster NB,1361,2011-09-22 20:28:20,3,49,1.6
Foster NB,1361,2011-09-22 20:28:40,3,87,1.6
Foster NB,1361,2011-09-22 20:29:00,12,68,1.6
Foster NB,1361,2011-09-22 20:29:20,3,61,1.6
Foster NB,1361,2011-09-22 20:29:40,1,68,1.6
Foster NB,1361,2011-09-22 20:30:00,2,63,1.6
Foster NB,1361,2011-09-22 20:30:20,3,68,1.6
Foster NB,1361,2011-09-22 20:30:40,8,62,1.6
Foster NB,1361,2011-09-22 20:31:00,5,42,1.6
Foster NB,1361,2011-09-22 20:31:20,5,65,1.6
Foster NB,1361,2011-09-22 20:31:40,0,,1.6
Foster NB,1361,2011-09-22 20:32:00,4,68,1.6
Foster NB,1361,2011-09-22 20:32:20,4,54,1.6
Foster NB,1361,2011-09-22 20:32:40,4,63,1.6
Foster NB,1361,2011-09-22 20:33:00,6,61,1.6
Foster NB,1361,2011-09-22 20:33:20,4,54,1.6
Foster NB,1361,2011-09-22 20:33:40,2,66,1.6
Foster NB,1361,2011-09-22 20:34:00,3,68,1.6
Foster NB,1361,2011-09-22 20:34:20,4,58,1.6
Foster NB,1361,2011-09-22 20:34:40,4,66,1.6
Foster NB,1361,2011-09-22 20:35:00,8,64,1.6
Foster NB,1361,2011-09-22 20:35:20,3,61,1.6
Foster NB,1361,2011-09-22 20:35:40,7,54,1.6
Foster NB,1361,2011-09-22 20:36:00,2,68,1.6
Foster NB,1361,2011-09-22 20:36:20,3,55,1.6
Foster NB,1361,2011-09-22 20:36:40,6,62,1.6
Foster NB,1361,2011-09-22 20:37:00,4,60,1.6
Foster NB,1361,2011-09-22 20:37:20,1,59,1.6
Foster NB,1361,2011-09-22 20:37:40,0,,1.6
Foster NB,1361,2011-09-22 20:38:00,5,57,1.6
Foster NB,1361,2011-09-22 20:38:20,3,62,1.6
Foster NB,1361,2011-09-22 20:38:40,1,0,1.6
Foster NB,1361,2011-09-22 20:39:00,10,58,1.6
Foster NB,1361,2011-09-22 20:39:20,3,73,1.6
Foster NB,1361,2011-09-22 20:39:40,3,58,1.6
Foster NB,1361,2011-09-22 20:40:00,1,67,1.6
Foster NB,1361,2011-09-22 20:40:20,4,61,1.6
Foster NB,1361,2011-09-22 20:40:40,3,56,1.6
Foster NB,1361,2011-09-22 20:41:00,5,56,1.6
Foster NB,1361,2011-09-22 20:41:20,2,62,1.6
Foster NB,1361,2011-09-22 20:41:40,1,68,1.6
Foster NB,1361,2011-09-22 20:42:00,2,82,1.6
Foster NB,1361,2011-09-22 20:42:20,6,54,1.6
Foster NB,1361,2011-09-22 20:42:40,2,57,1.6
Foster NB,1361,2011-09-22 20:43:00,3,60,1.6
Foster NB,1361,2011-09-22 20:43:20,2,74,1.6
Foster NB,1361,2011-09-22 20:43:40,6,58,1.6
Foster NB,1361,2011-09-22 20:44:00,5,70,1.6
Foster NB,1361,2011-09-22 20:44:20,2,66,1.6
Foster NB,1361,2011-09-22 20:44:40,7,61,1.6
Foster NB,1361,2011-09-22 20:45:00,2,57,1.6
Foster NB,1361,2011-09-22 20:45:20,3,65,1.6
Foster NB,1361,2011-09-22 20:45:40,4,53,1.6
Foster NB,1361,2011-09-22 20:46:00,3,65,1.6
Foster NB,1361,2011-09-22 20:46:20,1,59,1.6
Foster NB,1361,2011-09-22 20:46:40,2,24,1.6
Foster NB,1361,2011-09-22 20:47:00,0,,1.6
Foster NB,1361,2011-09-22 20:47:20,2,59,1.6
Foster NB,1361,2011-09-22 20:47:40,4,57,1.6
Foster NB,1361,2011-09-22 20:48:00,3,66,1.6
Foster NB,1361,2011-09-22 20:48:20,4,65,1.6
Foster NB,1361,2011-09-22 20:48:40,0,,1.6
Foster NB,1361,2011-09-22 20:49:00,7,58,1.6
Foster NB,1361,2011-09-22 20:49:20,4,64,1.6
Foster NB,1361,2011-09-22 20:49:40,1,68,1.6
Foster NB,1361,2011-09-22 20:50:00,0,,1.6
Foster NB,1361,2011-09-22 20:50:20,4,51,1.6
Foster NB,1361,2011-09-22 20:50:40,10,61,1.6
Foster NB,1361,2011-09-22 20:51:00,3,53,1.6
Foster NB,1361,2011-09-22 20:51:20,0,,1.6
Foster NB,1361,2011-09-22 20:51:40,2,47,1.6
Foster NB,1361,2011-09-22 20:52:00,3,51,1.6
Foster NB,1361,2011-09-22 20:52:20,3,63,1.6
Foster NB,1361,2011-09-22 20:52:40,3,68,1.6
Foster NB,1361,2011-09-22 20:53:00,1,50,1.6
Foster NB,1361,2011-09-22 20:53:20,1,64,1.6
Foster NB,1361,2011-09-22 20:53:40,0,,1.6
Foster NB,1361,2011-09-22 20:54:00,2,59,1.6
Foster NB,1361,2011-09-22 20:54:20,9,53,1.6
Foster NB,1361,2011-09-22 20:54:40,7,62,1.6
Foster NB,1361,2011-09-22 20:55:00,4,67,1.6
Foster NB,1361,2011-09-22 20:55:20,5,55,1.6
Foster NB,1361,2011-09-22 20:55:40,0,,1.6
Foster NB,1361,2011-09-22 20:56:00,4,61,1.6
Foster NB,1361,2011-09-22 20:56:20,4,47,1.6
Foster NB,1361,2011-09-22 20:56:40,6,55,1.6
Foster NB,1361,2011-09-22 20:57:00,2,62,1.6
Foster NB,1361,2011-09-22 20:57:20,3,60,1.6
Foster NB,1361,2011-09-22 20:57:40,0,,1.6
Foster NB,1361,2011-09-22 20:58:00,5,62,1.6
Foster NB,1361,2011-09-22 20:58:20,3,60,1.6
Foster NB,1361,2011-09-22 20:58:40,7,56,1.6
Foster NB,1361,2011-09-22 20:59:00,5,57,1.6
Foster NB,1361,2011-09-22 20:59:20,5,63,1.6
Foster NB,1361,2011-09-22 22:34:40,2,68,1.6
Foster NB,1361,2011-09-22 22:35:00,2,68,1.6
Foster NB,1361,2011-09-22 22:35:20,0,,1.6
Foster NB,1361,2011-09-22 22:35:40,0,,1.6
Foster NB,1361,2011-09-22 22:36:00,2,50,1.6
Foster NB,1361,2011-09-22 22:36:20,0,,1.6
Foster NB,1361,2011-09-22 22:36:40,2,67,1.6
Foster NB,1361,2011-09-22 22:37:00,2,64,1.6
Foster NB,1361,2011-09-22 22:37:20,0,,1.6
Foster NB,1361,2011-09-22 22:37:40,0,,1.6
Foster NB,1361,2011-09-22 22:38:00,2,66,1.6
Foster NB,1361,2011-09-22 22:38:20,3,52,1.6
Foster NB,1361,2011-09-22 22:38:40,0,,1.6
Foster NB,1361,2011-09-22 22:39:00,1,85,1.6
Foster NB,1361,2011-09-22 22:39:20,1,68,1.6
Foster NB,1361,2011-09-22 22:39:40,2,59,1.6
Foster NB,1361,2011-09-22 22:40:00,3,55,1.6
Foster NB,1361,2011-09-22 22:40:20,1,68,1.6
Foster NB,1361,2011-09-22 22:40:40,1,67,1.6
Foster NB,1361,2011-09-22 22:41:00,2,46,1.6
Foster NB,1361,2011-09-22 22:41:20,2,68,1.6
Foster NB,1361,2011-09-22 22:41:40,6,57,1.6
Foster NB,1361,2011-09-22 22:42:00,2,64,1.6
Foster NB,1361,2011-09-22 22:42:20,1,60,1.6
Foster NB,1361,2011-09-22 22:42:40,1,85,1.6
Foster NB,1361,2011-09-22 22:43:00,1,41,1.6
Foster NB,1361,2011-09-22 22:43:20,1,0,1.6
Foster NB,1361,2011-09-22 22:43:40,2,77,1.6
Foster NB,1361,2011-09-22 22:44:00,1,68,1.6
Foster NB,1361,2011-09-22 22:44:20,2,61,1.6
Foster NB,1361,2011-09-22 22:44:40,2,68,1.6
Foster NB,1361,2011-09-22 22:45:00,1,67,1.6
Foster NB,1361,2011-09-22 22:45:20,4,66,1.6
Foster NB,1361,2011-09-22 22:45:40,6,64,1.6
Foster NB,1361,2011-09-22 22:46:00,1,68,1.6
Foster NB,1361,2011-09-22 22:46:20,0,,1.6
Foster NB,1361,2011-09-22 22:46:40,2,66,1.6
Foster NB,1361,2011-09-22 22:47:00,2,59,1.6
Foster NB,1361,2011-09-22 22:47:20,4,69,1.6
Foster NB,1361,2011-09-22 22:47:40,0,,1.6
Foster NB,1361,2011-09-22 22:48:00,2,68,1.6
Foster NB,1361,2011-09-22 22:48:20,1,67,1.6
Foster NB,1361,2011-09-22 22:48:40,2,45,1.6
Foster NB,1361,2011-09-22 22:49:00,1,58,1.6
Foster NB,1361,2011-09-22 22:49:20,0,,1.6
Foster NB,1361,2011-09-22 22:49:40,3,45,1.6
Foster NB,1361,2011-09-22 22:50:00,0,,1.6
Foster NB,1361,2011-09-22 22:50:20,1,67,1.6
Foster NB,1361,2011-09-22 22:50:40,0,,1.6
Foster NB,1361,2011-09-22 22:51:00,1,68,1.6
Foster NB,1361,2011-09-22 22:51:20,2,45,1.6
Foster NB,1361,2011-09-22 22:51:40,3,67,1.6
Foster NB,1361,2011-09-22 22:52:00,0,,1.6
Foster NB,1361,2011-09-22 22:52:20,2,67,1.6
Foster NB,1361,2011-09-22 22:52:40,2,67,1.6
Foster NB,1361,2011-09-22 22:53:00,3,65,1.6
Foster NB,1361,2011-09-22 22:53:20,0,,1.6
Foster NB,1361,2011-09-22 22:53:40,2,65,1.6
Foster NB,1361,2011-09-22 22:54:00,0,,1.6
Foster NB,1361,2011-09-22 22:54:20,1,92,1.6
Foster NB,1361,2011-09-22 22:54:40,0,,1.6
Foster NB,1361,2011-09-22 22:55:00,0,,1.6
Foster NB,1361,2011-09-22 22:55:20,1,50,1.6
Foster NB,1361,2011-09-22 22:55:40,2,63,1.6
Foster NB,1361,2011-09-22 22:56:00,1,67,1.6
Foster NB,1361,2011-09-22 22:56:20,1,26,1.6
Foster NB,1361,2011-09-22 22:56:40,1,62,1.6
Foster NB,1361,2011-09-22 22:57:00,0,,1.6
Foster NB,1361,2011-09-22 22:57:20,0,,1.6
Foster NB,1361,2011-09-22 22:57:40,1,67,1.6
Foster NB,1361,2011-09-22 22:58:00,1,67,1.6
Foster NB,1361,2011-09-22 22:58:20,3,65,1.6
Foster NB,1361,2011-09-22 22:58:40,1,60,1.6
Foster NB,1361,2011-09-22 22:59:00,0,,1.6
Foster NB,1361,2011-09-22 22:59:20,0,,1.6
Foster NB,1361,2011-09-22 22:59:40,1,68,1.6
Foster NB,1361,2011-09-22 23:00:00,1,64,1.6
Foster NB,1361,2011-09-22 23:00:20,0,,1.6
Foster NB,1361,2011-09-22 23:00:40,2,45,1.6
Foster NB,1361,2011-09-22 23:01:00,0,,1.6
Foster NB,1361,2011-09-22 23:01:20,2,67,1.6
Foster NB,1361,2011-09-22 23:01:40,0,,1.6
Foster NB,1361,2011-09-22 23:02:00,4,82,1.6
Foster NB,1361,2011-09-22 23:02:20,0,0,1.6
Foster NB,1361,2011-09-22 23:02:40,0,,1.6
Foster NB,1361,2011-09-22 23:03:00,0,,1.6
Foster NB,1361,2011-09-22 23:03:20,2,100,1.6
Foster NB,1361,2011-09-22 23:03:40,0,,1.6
Foster NB,1361,2011-09-22 23:04:00,0,,1.6
Foster NB,1361,2011-09-22 23:04:20,0,,1.6
Foster NB,1361,2011-09-22 23:04:40,2,59,1.6
Foster NB,1361,2011-09-22 23:05:00,1,50,1.6
Foster NB,1361,2011-09-22 23:05:20,0,,1.6
Foster NB,1361,2011-09-22 23:05:40,2,54,1.6
Foster NB,1361,2011-09-22 23:06:00,0,,1.6
Foster NB,1361,2011-09-22 23:06:20,1,5,1.6
Foster NB,1361,2011-09-22 23:06:40,1,68,1.6
Foster NB,1361,2011-09-22 23:07:00,1,24,1.6
Foster NB,1361,2011-09-22 23:07:20,0,,1.6
Foster NB,1361,2011-09-22 23:07:40,0,,1.6
Foster NB,1361,2011-09-22 23:08:00,0,,1.6
Foster NB,1361,2011-09-22 23:08:20,1,97,1.6
Foster NB,1361,2011-09-22 23:08:40,3,61,1.6
Foster NB,1361,2011-09-22 23:09:00,0,,1.6
Foster NB,1361,2011-09-22 23:09:20,2,47,1.6
Foster NB,1361,2011-09-22 23:09:40,0,,1.6
Foster NB,1361,2011-09-22 23:10:00,1,67,1.6
Foster NB,1361,2011-09-22 23:10:20,2,37,1.6
Foster NB,1361,2011-09-22 23:10:40,2,64,1.6
Foster NB,1361,2011-09-22 23:11:00,1,47,1.6
Foster NB,1361,2011-09-22 23:11:20,1,64,1.6
Foster NB,1361,2011-09-22 23:11:40,1,0,1.6
Foster NB,1361,2011-09-22 23:12:00,2,50,1.6
Foster NB,1361,2011-09-22 23:12:20,2,64,1.6
Foster NB,1361,2011-09-22 23:12:40,1,68,1.6
Foster NB,1361,2011-09-22 23:13:00,3,58,1.6
Foster NB,1361,2011-09-22 23:13:20,3,55,1.6
Foster NB,1361,2011-09-22 23:13:40,3,74,1.6
Foster NB,1361,2011-09-22 23:14:00,2,63,1.6
Foster NB,1361,2011-09-22 23:14:20,3,51,1.6
Foster NB,1361,2011-09-22 23:14:40,0,,1.6
Foster NB,1361,2011-09-22 23:15:00,1,26,1.6
Foster NB,1361,2011-09-22 23:15:20,0,,1.6
Foster NB,1361,2011-09-22 23:15:40,1,61,1.6
Foster NB,1361,2011-09-22 23:16:00,0,,1.6
Foster NB,1361,2011-09-22 23:16:20,1,68,1.6
Foster NB,1361,2011-09-22 23:16:40,1,48,1.6
Foster NB,1361,2011-09-22 23:17:00,1,68,1.6
Foster NB,1361,2011-09-22 23:17:20,2,65,1.6
Foster NB,1361,2011-09-22 23:17:40,2,65,1.6
Foster NB,1361,2011-09-22 23:18:00,1,68,1.6
Foster NB,1361,2011-09-22 23:18:20,2,58,1.6
Foster NB,1361,2011-09-22 23:18:40,2,77,1.6
Foster NB,1361,2011-09-22 23:19:00,0,,1.6
Foster NB,1361,2011-09-22 23:19:20,2,56,1.6
Foster NB,1361,2011-09-22 23:19:40,0,,1.6
Foster NB,1361,2011-09-22 23:20:00,0,,1.6
Foster NB,1361,2011-09-22 23:20:20,1,68,1.6
Foster NB,1361,2011-09-22 23:20:40,0,,1.6
Foster NB,1361,2011-09-22 23:21:00,1,67,1.6
Foster NB,1361,2011-09-22 23:21:20,0,,1.6
Foster NB,1361,2011-09-22 23:21:40,1,67,1.6
Foster NB,1361,2011-09-22 23:22:00,1,68,1.6
Foster NB,1361,2011-09-22 23:22:20,1,50,1.6
Foster NB,1361,2011-09-22 23:22:40,0,,1.6
Foster NB,1361,2011-09-22 23:23:00,0,,1.6
Foster NB,1361,2011-09-22 23:23:20,0,,1.6
Foster NB,1361,2011-09-22 23:23:40,1,42,1.6
Foster NB,1361,2011-09-22 23:24:00,2,68,1.6
Foster NB,1361,2011-09-22 23:24:20,2,66,1.6
Foster NB,1361,2011-09-22 23:24:40,1,68,1.6
Foster NB,1361,2011-09-22 23:25:00,1,68,1.6
Foster NB,1361,2011-09-22 23:25:20,0,,1.6
Foster NB,1361,2011-09-22 23:25:40,1,64,1.6
Foster NB,1361,2011-09-22 23:26:00,0,,1.6
Foster NB,1361,2011-09-22 23:26:20,0,,1.6
Foster NB,1361,2011-09-22 23:26:40,1,50,1.6
Foster NB,1361,2011-09-22 23:27:00,1,41,1.6
Foster NB,1361,2011-09-22 23:27:20,1,50,1.6
Foster NB,1361,2011-09-22 23:27:40,3,61,1.6
Foster NB,1361,2011-09-22 23:28:00,0,,1.6
Foster NB,1361,2011-09-22 23:28:20,0,,1.6
Foster NB,1361,2011-09-22 23:28:40,0,,1.6
Foster NB,1361,2011-09-22 23:29:00,1,68,1.6
Foster NB,1361,2011-09-22 23:29:20,0,,1.6
Foster NB,1361,2011-09-22 23:29:40,0,,1.6
Foster NB,1361,2011-09-22 23:30:00,1,67,1.6
Foster NB,1361,2011-09-22 23:30:20,0,,1.6
Foster NB,1361,2011-09-22 23:30:40,0,,1.6
Foster NB,1361,2011-09-22 23:31:00,0,,1.6
Foster NB,1361,2011-09-22 23:31:20,0,,1.6
Foster NB,1361,2011-09-22 23:31:40,2,58,1.6
Foster NB,1361,2011-09-22 23:32:00,0,,1.6
Foster NB,1361,2011-09-22 23:32:20,2,65,1.6
Foster NB,1361,2011-09-22 23:32:40,2,68,1.6
Foster NB,1361,2011-09-22 23:33:00,0,,1.6
Foster NB,1361,2011-09-22 23:33:20,0,,1.6
Foster NB,1361,2011-09-22 23:33:40,1,0,1.6
Foster NB,1361,2011-09-22 23:34:00,1,68,1.6
Foster NB,1361,2011-09-22 23:34:20,0,,1.6
Foster NB,1361,2011-09-22 23:34:40,1,105,1.6
Foster NB,1361,2011-09-22 23:35:00,0,,1.6
Foster NB,1361,2011-09-22 23:35:20,1,67,1.6
Foster NB,1361,2011-09-22 23:35:40,0,,1.6
Foster NB,1361,2011-09-22 23:36:00,1,67,1.6
Foster NB,1361,2011-09-22 23:36:20,1,68,1.6
Foster NB,1361,2011-09-22 23:36:40,0,,1.6
Foster NB,1361,2011-09-22 23:37:00,2,66,1.6
Foster NB,1361,2011-09-22 23:37:20,0,,1.6
Foster NB,1361,2011-09-22 23:37:40,0,,1.6
Foster NB,1361,2011-09-22 23:38:00,0,,1.6
Foster NB,1361,2011-09-22 23:38:20,1,26,1.6
Foster NB,1361,2011-09-22 23:38:40,1,88,1.6
Foster NB,1361,2011-09-22 23:39:00,1,0,1.6
Foster NB,1361,2011-09-22 23:39:20,0,,1.6
Foster NB,1361,2011-09-22 23:39:40,2,68,1.6
Foster NB,1361,2011-09-22 23:40:00,2,64,1.6
Foster NB,1361,2011-09-22 23:40:20,0,,1.6
Foster NB,1361,2011-09-22 23:40:40,0,,1.6
Foster NB,1361,2011-09-22 23:41:00,0,,1.6
Foster NB,1361,2011-09-22 23:41:20,0,,1.6
Foster NB,1361,2011-09-22 23:41:40,0,,1.6
Foster NB,1361,2011-09-22 23:42:00,0,,1.6
Foster NB,1361,2011-09-22 23:42:20,0,,1.6
Foster NB,1361,2011-09-22 23:42:40,0,,1.6
Foster NB,1361,2011-09-22 23:43:00,3,68,1.6
Foster NB,1361,2011-09-22 23:43:20,0,0,1.6
Foster NB,1361,2011-09-22 23:43:40,2,59,1.6
Foster NB,1361,2011-09-22 23:44:00,2,58,1.6
Foster NB,1361,2011-09-22 23:44:20,0,,1.6
Foster NB,1361,2011-09-22 23:44:40,0,,1.6
Foster NB,1361,2011-09-22 23:45:00,1,68,1.6
Foster NB,1361,2011-09-22 23:45:20,2,68,1.6
Foster NB,1361,2011-09-22 23:45:40,1,61,1.6
Foster NB,1361,2011-09-22 23:46:00,0,,1.6
Foster NB,1361,2011-09-22 23:46:20,1,50,1.6
Foster NB,1361,2011-09-22 23:46:40,0,,1.6
Foster NB,1361,2011-09-22 23:47:00,0,,1.6
Foster NB,1361,2011-09-22 23:47:20,1,64,1.6
Foster NB,1361,2011-09-22 23:47:40,1,68,1.6
Foster NB,1361,2011-09-22 23:48:00,0,,1.6
Foster NB,1361,2011-09-22 23:48:20,0,,1.6
Foster NB,1361,2011-09-22 23:48:40,1,69,1.6
Foster NB,1361,2011-09-22 23:49:00,1,50,1.6
Foster NB,1361,2011-09-22 23:49:20,2,65,1.6
Foster NB,1361,2011-09-22 23:49:40,2,60,1.6
Foster NB,1361,2011-09-22 23:50:00,0,,1.6
Foster NB,1361,2011-09-22 23:50:20,1,67,1.6
Foster NB,1361,2011-09-22 23:50:40,0,,1.6
Foster NB,1361,2011-09-22 23:51:00,0,,1.6
Foster NB,1361,2011-09-22 23:51:20,1,68,1.6
Foster NB,1361,2011-09-22 23:51:40,1,67,1.6
Foster NB,1361,2011-09-22 23:52:00,0,,1.6
Foster NB,1361,2011-09-22 23:52:20,1,63,1.6
Foster NB,1361,2011-09-22 23:52:40,1,64,1.6
Foster NB,1361,2011-09-22 23:53:00,1,64,1.6
Foster NB,1361,2011-09-22 23:53:20,0,,1.6
Foster NB,1361,2011-09-22 23:53:40,0,,1.6
Foster NB,1361,2011-09-22 23:54:00,0,,1.6
Foster NB,1361,2011-09-22 23:54:20,0,,1.6
Foster NB,1361,2011-09-22 23:54:40,0,,1.6
Foster NB,1361,2011-09-22 23:55:00,0,,1.6
Foster NB,1361,2011-09-22 23:55:20,1,68,1.6
Foster NB,1361,2011-09-22 23:55:40,0,,1.6
Foster NB,1361,2011-09-22 23:56:00,0,,1.6
Foster NB,1361,2011-09-22 23:56:20,0,,1.6
Foster NB,1361,2011-09-22 23:56:40,0,,1.6
Foster NB,1361,2011-09-22 23:57:00,0,,1.6
Foster NB,1361,2011-09-22 23:57:20,0,,1.6
Foster NB,1361,2011-09-22 23:57:40,0,,1.6
Foster NB,1361,2011-09-22 23:58:00,1,68,1.6
Foster NB,1361,2011-09-22 23:58:20,1,50,1.6
Foster NB,1361,2011-09-22 23:58:40,1,64,1.6
Foster NB,1361,2011-09-22 23:59:00,0,,1.6
Foster NB,1361,2011-09-22 23:59:20,1,64,1.6
Foster NB,1361,2011-09-22 23:59:40,0,,1.6
Foster NB,1362,2011-09-22 00:00:00,3,60,1.6
Foster NB,1362,2011-09-22 00:00:20,1,68,1.6
Foster NB,1362,2011-09-22 00:00:40,0,,1.6
Foster NB,1362,2011-09-22 00:01:00,1,68,1.6
Foster NB,1362,2011-09-22 00:01:20,3,65,1.6
Foster NB,1362,2011-09-22 00:01:40,2,56,1.6
Foster NB,1362,2011-09-22 00:02:00,3,58,1.6
Foster NB,1362,2011-09-22 00:02:20,3,60,1.6
Foster NB,1362,2011-09-22 00:02:40,1,67,1.6
Foster NB,1362,2011-09-22 00:03:00,2,57,1.6
Foster NB,1362,2011-09-22 00:03:20,1,67,1.6
Foster NB,1362,2011-09-22 00:03:40,1,64,1.6
Foster NB,1362,2011-09-22 00:04:00,2,65,1.6
Foster NB,1362,2011-09-22 00:04:20,2,50,1.6
Foster NB,1362,2011-09-22 00:04:40,1,67,1.6
Foster NB,1362,2011-09-22 00:05:00,1,68,1.6
Foster NB,1362,2011-09-22 00:05:20,1,64,1.6
Foster NB,1362,2011-09-22 00:05:40,0,,1.6
Foster NB,1362,2011-09-22 00:06:00,0,,1.6
Foster NB,1362,2011-09-22 00:06:20,1,68,1.6
Foster NB,1362,2011-09-22 00:06:40,2,58,1.6
Foster NB,1362,2011-09-22 00:07:00,1,50,1.6
Foster NB,1362,2011-09-22 00:07:20,2,66,1.6
Foster NB,1362,2011-09-22 00:07:40,3,57,1.6
Foster NB,1362,2011-09-22 00:08:00,0,,1.6
Foster NB,1362,2011-09-22 00:08:20,1,51,1.6
Foster NB,1362,2011-09-22 00:08:40,3,76,1.6
Foster NB,1362,2011-09-22 00:09:00,0,,1.6
Foster NB,1362,2011-09-22 00:09:20,2,81,1.6
Foster NB,1362,2011-09-22 00:09:40,1,67,1.6
Foster NB,1362,2011-09-22 00:10:00,1,51,1.6
Foster NB,1362,2011-09-22 00:10:20,3,58,1.6
Foster NB,1362,2011-09-22 00:10:40,2,66,1.6
Foster NB,1362,2011-09-22 00:11:00,1,50,1.6
Foster NB,1362,2011-09-22 00:11:20,0,,1.6
Foster NB,1362,2011-09-22 00:11:40,2,59,1.6
Foster NB,1362,2011-09-22 00:12:00,2,50,1.6
Foster NB,1362,2011-09-22 00:12:20,2,81,1.6
Foster NB,1362,2011-09-22 00:12:40,1,67,1.6
Foster NB,1362,2011-09-22 00:13:00,0,,1.6
Foster NB,1362,2011-09-22 00:13:20,2,58,1.6
Foster NB,1362,2011-09-22 00:13:40,2,58,1.6
Foster NB,1362,2011-09-22 00:14:00,0,,1.6
Foster NB,1362,2011-09-22 00:14:20,3,55,1.6
Foster NB,1362,2011-09-22 00:14:40,1,50,1.6
Foster NB,1362,2011-09-22 00:15:00,1,63,1.6
Foster NB,1362,2011-09-22 00:15:20,2,56,1.6
Foster NB,1362,2011-09-22 00:15:40,1,64,1.6
Foster NB,1362,2011-09-22 00:16:00,2,68,1.6
Foster NB,1362,2011-09-22 00:16:20,3,55,1.6
Foster NB,1362,2011-09-22 00:16:40,3,54,1.6
Foster NB,1362,2011-09-22 00:17:00,0,,1.6
Foster NB,1362,2011-09-22 00:17:20,0,,1.6
Foster NB,1362,2011-09-22 00:17:40,2,50,1.6
Foster NB,1362,2011-09-22 00:18:00,3,54,1.6
Foster NB,1362,2011-09-22 00:18:20,1,68,1.6
Foster NB,1362,2011-09-22 00:18:40,2,64,1.6
Foster NB,1362,2011-09-22 00:19:00,0,,1.6
Foster NB,1362,2011-09-22 00:19:20,1,64,1.6
Foster NB,1362,2011-09-22 00:19:40,2,68,1.6
Foster NB,1362,2011-09-22 00:20:00,0,,1.6
Foster NB,1362,2011-09-22 00:20:20,1,67,1.6
Foster NB,1362,2011-09-22 00:20:40,1,67,1.6
Foster NB,1362,2011-09-22 00:21:00,2,59,1.6
Foster NB,1362,2011-09-22 00:21:20,2,59,1.6
Foster NB,1362,2011-09-22 00:21:40,0,,1.6
Foster NB,1362,2011-09-22 00:22:00,3,55,1.6
Foster NB,1362,2011-09-22 00:22:20,4,60,1.6
Foster NB,1362,2011-09-22 00:22:40,1,67,1.6
Foster NB,1362,2011-09-22 00:23:00,1,50,1.6
Foster NB,1362,2011-09-22 00:23:20,4,59,1.6
Foster NB,1362,2011-09-22 00:23:40,1,68,1.6
Foster NB,1362,2011-09-22 00:24:00,0,,1.6
Foster NB,1362,2011-09-22 00:24:20,2,58,1.6
Foster NB,1362,2011-09-22 00:24:40,4,59,1.6
Foster NB,1362,2011-09-22 00:25:00,1,68,1.6
Foster NB,1362,2011-09-22 00:25:20,0,,1.6
Foster NB,1362,2011-09-22 00:25:40,1,64,1.6
Foster NB,1362,2011-09-22 00:26:00,3,62,1.6
Foster NB,1362,2011-09-22 00:26:20,1,67,1.6
Foster NB,1362,2011-09-22 00:26:40,2,59,1.6
Foster NB,1362,2011-09-22 00:27:00,3,50,1.6
Foster NB,1362,2011-09-22 00:27:20,3,56,1.6
Foster NB,1362,2011-09-22 00:27:40,1,68,1.6
Foster NB,1362,2011-09-22 00:28:00,1,50,1.6
Foster NB,1362,2011-09-22 00:28:20,1,50,1.6
Foster NB,1362,2011-09-22 00:28:40,0,,1.6
Foster NB,1362,2011-09-22 00:29:00,1,67,1.6
Foster NB,1362,2011-09-22 00:29:20,1,67,1.6
Foster NB,1362,2011-09-22 00:29:40,2,68,1.6
Foster NB,1362,2011-09-22 00:30:00,2,66,1.6
Foster NB,1362,2011-09-22 00:30:20,2,65,1.6
Foster NB,1362,2011-09-22 00:30:40,1,64,1.6
Foster NB,1362,2011-09-22 00:31:00,3,62,1.6
Foster NB,1362,2011-09-22 00:31:20,3,66,1.6
Foster NB,1362,2011-09-22 00:31:40,1,68,1.6
Foster NB,1362,2011-09-22 00:32:00,0,,1.6
Foster NB,1362,2011-09-22 00:32:20,2,56,1.6
Foster NB,1362,2011-09-22 00:32:40,2,59,1.6
Foster NB,1362,2011-09-22 00:33:00,2,64,1.6
Foster NB,1362,2011-09-22 00:33:20,2,68,1.6
Foster NB,1362,2011-09-22 00:33:40,0,,1.6
Foster NB,1362,2011-09-22 00:34:00,1,67,1.6
Foster NB,1362,2011-09-22 00:34:20,0,,1.6
Foster NB,1362,2011-09-22 00:34:40,0,,1.6
Foster NB,1362,2011-09-22 00:35:00,1,68,1.6
Foster NB,1362,2011-09-22 00:35:20,1,62,1.6
Foster NB,1362,2011-09-22 00:35:40,1,64,1.6
Foster NB,1362,2011-09-22 00:36:00,2,36,1.6
