1361,2011-09-22 01:08:00,,1
1361,2011-09-22 01:09:00,,1
1361,2011-09-22 01:09:00,,1
1361,2011-09-22 01:09:00,,1
1361,2011-09-22 01:10:00,,1
1361,2011-09-22 01:10:00,,1
1361,2011-09-22 01:10:00,,1
1361,2011-09-22 01:11:00,,1
1361,2011-09-22 01:11:00,,1
1361,2011-09-22 01:11:00,,1
1361,2011-09-22 01:12:00,,1
1361,2011-09-22 01:12:00,,1
1361,2011-09-22 01:12:00,,1
1361,2011-09-22 01:13:00,,1
1361,2011-09-22 01:13:00,,1
1361,2011-09-22 01:13:00,,1
1361,2011-09-22 01:14:00,,1
1361,2011-09-22 01:14:00,67,1
1361,2011-09-22 01:14:00,,1
1361,2011-09-22 01:15:00,,1
1361,2011-09-22 01:15:00,,1
1361,2011-09-22 01:15:00,,1
1361,2011-09-22 01:16:00,,1
1361,2011-09-22 01:16:00,,1
1361,2011-09-22 01:16:00,,1
1361,2011-09-22 01:17:00,,1
1361,2011-09-22 01:17:00,,1
1361,2011-09-22 01:17:00,,1
1361,2011-09-22 01:18:00,,1
1361,2011-09-22 01:18:00,,1
1361,2011-09-22 01:18:00,64,1
1361,2011-09-22 01:19:00,,1
1361,2011-09-22 01:19:00,,1
1361,2011-09-22 01:19:00,,1
1361,2011-09-22 01:20:00,69,1
1361,2011-09-22 01:20:00,,1
1361,2011-09-22 01:20:00,,1
1361,2011-09-22 01:21:00,,1
1361,2011-09-22 01:21:00,68,1
1361,2011-09-22 01:21:00,,1
1361,2011-09-22 01:22:00,,1
1361,2011-09-22 01:22:00,,1
1361,2011-09-22 01:22:00,,1
1361,2011-09-22 01:23:00,,1
1361,2011-09-22 01:23:00,59,1
1361,2011-09-22 01:23:00,,1
1361,2011-09-22 01:24:00,,1
1361,2011-09-22 01:24:00,,1
1361,2011-09-22 01:24:00,,1
1361,2011-09-22 01:25:00,,1
1361,2011-09-22 01:25:00,64,1
1361,2011-09-22 01:25:00,,1
1361,2011-09-22 01:26:00,,1
1361,2011-09-22 01:26:00,,1
1361,2011-09-22 01:26:00,,1
1361,2011-09-22 01:27:00,,1
1361,2011-09-22 01:27:00,,1
1361,2011-09-22 01:27:00,,1
1361,2011-09-22 01:28:00,,1
1361,2011-09-22 01:28:00,,1
1361,2011-09-22 01:28:00,64,1
1361,2011-09-22 01:29:00,,1
1361,2011-09-22 01:29:00,,1
1361,2011-09-22 01:29:00,,1
1361,2011-09-22 01:30:00,,1
1361,2011-09-22 01:30:00,,1
1361,2011-09-22 01:30:00,67,1
1361,2011-09-22 01:31:00,,1
1361,2011-09-22 01:31:00,,1
1361,2011-09-22 01:31:00,,1
1361,2011-09-22 01:32:00,,1
1361,2011-09-22 01:32:00,,1
1361,2011-09-22 01:32:00,68,1
1361,2011-09-22 01:33:00,,1
1361,2011-09-22 01:33:00,,1
1361,2011-09-22 01:33:00,,1
1361,2011-09-22 01:34:00,,1
1361,2011-09-22 01:34:00,,1
1361,2011-09-22 01:34:00,,1
1361,2011-09-22 01:35:00,,1
1361,2011-09-22 01:35:00,68,1
1361,2011-09-22 01:35:00,,1
1361,2011-09-22 01:36:00,,1
1361,2011-09-22 01:36:00,,1
1361,2011-09-22 01:36:00,,1
1361,2011-09-22 01:37:00,,1
1361,2011-09-22 01:37:00,,1
1361,2011-09-22 01:37:00,,1
1361,2011-09-22 01:38:00,,1
1361,2011-09-22 01:38:00,,1
1361,2011-09-22 01:38:00,63,1
1361,2011-09-22 01:39:00,,1
1361,2011-09-22 01:39:00,,1
1361,2011-09-22 01:39:00,,1
1361,2011-09-22 01:40:00,,1
1361,2011-09-22 01:40:00,,1
1361,2011-09-22 01:40:00,,1
1361,2011-09-22 01:41:00,,1
1361,2011-09-22 01:41:00,67,1
1361,2011-09-22 01:41:00,,1
1361,2011-09-22 01:42:00,,1
1361,2011-09-22 01:42:00,67,1
1361,2011-09-22 01:42:00,68,1
1361,2011-09-22 01:43:00,,1
1361,2011-09-22 01:43:00,,1
1361,2011-09-22 01:43:00,,1
1361,2011-09-22 01:44:00,,1
1361,2011-09-22 01:44:00,,1
1361,2011-09-22 01:44:00,,1
1361,2011-09-22 01:45:00,,1
1361,2011-09-22 01:45:00,,1
1361,2011-09-22 01:45:00,50,1
1361,2011-09-22 01:46:00,,1
1361,2011-09-22 01:46:00,,1
1361,2011-09-22 01:46:00,,1
1361,2011-09-22 01:47:00,,1
1361,2011-09-22 01:47:00,68,1
1361,2011-09-22 01:47:00,,1
1361,2011-09-22 01:48:00,50,1
1361,2011-09-22 01:48:00,,1
1361,2011-09-22 01:48:00,,1
1361,2011-09-22 01:49:00,,1
1361,2011-09-22 01:49:00,,1
1361,2011-09-22 01:49:00,64,1
1361,2011-09-22 01:50:00,,1
1361,2011-09-22 01:50:00,,1
1361,2011-09-22 01:50:00,,1
1361,2011-09-22 01:51:00,67,1
1361,2011-09-22 01:51:00,,1
1361,2011-09-22 01:51:00,50,1
1361,2011-09-22 01:52:00,,1
1361,2011-09-22 01:52:00,,1
1361,2011-09-22 01:52:00,,1
1361,2011-09-22 01:53:00,,1
1361,2011-09-22 01:53:00,,1
1361,2011-09-22 01:53:00,,1
1361,2011-09-22 01:54:00,68,1
1361,2011-09-22 01:54:00,,1
1361,2011-09-22 01:54:00,,1
1361,2011-09-22 01:55:00,,1
1361,2011-09-22 01:55:00,,1
1361,2011-09-22 01:55:00,,1
1361,2011-09-22 01:56:00,,1
1361,2011-09-22 01:56:00,,1
1361,2011-09-22 01:56:00,,1
1361,2011-09-22 01:57:00,,1
1361,2011-09-22 01:57:00,64,1
1361,2011-09-22 01:57:00,,1
1361,2011-09-22 01:58:00,,1
1361,2011-09-22 01:58:00,,1
1361,2011-09-22 01:58:00,68,1
1361,2011-09-22 01:59:00,64,1
1361,2011-09-22 01:59:00,,1
1361,2011-09-22 01:59:00,,1
1361,2011-09-22 02:00:00,,1
1361,2011-09-22 02:00:00,,1
1361,2011-09-22 02:00:00,,1
1361,2011-09-22 02:01:00,,1
1361,2011-09-22 02:01:00,,1
1361,2011-09-22 02:01:00,,1
1361,2011-09-22 02:02:00,,1
1361,2011-09-22 02:02:00,,1
1361,2011-09-22 02:02:00,64,1
1361,2011-09-22 02:03:00,50,1
1361,2011-09-22 02:03:00,,1
1361,2011-09-22 02:03:00,,1
1361,2011-09-22 02:04:00,,1
1361,2011-09-22 02:04:00,,1
1361,2011-09-22 02:04:00,,1
1361,2011-09-22 02:05:00,,1
1361,2011-09-22 02:05:00,,1
1361,2011-09-22 02:05:00,,1
1361,2011-09-22 02:06:00,,1
1361,2011-09-22 02:06:00,,1
1361,2011-09-22 02:06:00,68,1
1361,2011-09-22 02:07:00,,1
1361,2011-09-22 02:07:00,,1
1361,2011-09-22 02:07:00,,1
1361,2011-09-22 02:08:00,,1
1361,2011-09-22 02:08:00,,1
1361,2011-09-22 02:08:00,64,1
1361,2011-09-22 02:09:00,,1
1361,2011-09-22 02:09:00,,1
1361,2011-09-22 02:09:00,,1
1361,2011-09-22 02:10:00,68,1
1361,2011-09-22 02:10:00,,1
1361,2011-09-22 02:10:00,,1
1361,2011-09-22 02:11:00,,1
1361,2011-09-22 02:11:00,,1
1361,2011-09-22 02:11:00,,1
1361,2011-09-22 02:12:00,,1
1361,2011-09-22 02:12:00,,1
1361,2011-09-22 02:12:00,65,1
1361,2011-09-22 02:13:00,,1
1361,2011-09-22 02:13:00,,1
1361,2011-09-22 02:13:00,,1
1361,2011-09-22 02:14:00,,1
1361,2011-09-22 02:14:00,,1
1361,2011-09-22 02:14:00,,1
1361,2011-09-22 02:15:00,68,1
1361,2011-09-22 02:15:00,,1
1361,2011-09-22 02:15:00,67,1
1361,2011-09-22 02:16:00,,1
1361,2011-09-22 02:16:00,,1
1361,2011-09-22 02:16:00,,1
1361,2011-09-22 02:17:00,,1
1361,2011-09-22 02:17:00,,1
1361,2011-09-22 02:17:00,,1
1361,2011-09-22 02:18:00,,1
1361,2011-09-22 02:18:00,,1
1361,2011-09-22 02:18:00,,1
1361,2011-09-22 02:19:00,,1
1361,2011-09-22 02:19:00,,1
1361,2011-09-22 02:19:00,,1
1361,2011-09-22 02:20:00,,1
1361,2011-09-22 02:20:00,,1
1361,2011-09-22 02:20:00,,1
1361,2011-09-22 02:21:00,,1
1361,2011-09-22 02:21:00,,1
1361,2011-09-22 02:21:00,,1
1361,2011-09-22 02:22:00,,1
1361,2011-09-22 02:22:00,,1
1361,2011-09-22 02:22:00,,1
1361,2011-09-22 02:23:00,,1
1361,2011-09-22 02:23:00,,1
1361,2011-09-22 02:23:00,,1
1361,2011-09-22 02:24:00,,1
1361,2011-09-22 02:24:00,,1
1361,2011-09-22 02:24:00,50,1
1361,2011-09-22 02:25:00,64,1
1361,2011-09-22 02:25:00,,1
1361,2011-09-22 02:25:00,,1
1361,2011-09-22 02:26:00,,1
1361,2011-09-22 02:26:00,,1
1361,2011-09-22 02:26:00,,1
1361,2011-09-22 02:27:00,,1
1361,2011-09-22 02:27:00,,1
1361,2011-09-22 02:27:00,67,1
1361,2011-09-22 02:28:00,,1
1361,2011-09-22 02:28:00,,1
1361,2011-09-22 02:28:00,,1
1361,2011-09-22 02:29:00,,1
1361,2011-09-22 02:29:00,,1
1361,2011-09-22 02:29:00,,1
1361,2011-09-22 02:30:00,,1
1361,2011-09-22 02:30:00,,1
1361,2011-09-22 02:30:00,64,1
1361,2011-09-22 02:31:00,,1
1361,2011-09-22 02:31:00,68,1
1361,2011-09-22 02:31:00,,1
1361,2011-09-22 02:32:00,,1
1361,2011-09-22 02:32:00,,1
1361,2011-09-22 02:32:00,,1
1361,2011-09-22 02:33:00,,1
1361,2011-09-22 02:33:00,,1
1361,2011-09-22 02:33:00,,1
1361,2011-09-22 02:34:00,,1
1361,2011-09-22 02:34:00,,1
1361,2011-09-22 02:34:00,,1
1361,2011-09-22 02:35:00,50,1
1361,2011-09-22 02:35:00,,1
1361,2011-09-22 02:35:00,,1
1361,2011-09-22 02:36:00,,1
1361,2011-09-22 02:36:00,,1
1361,2011-09-22 02:36:00,68,1
1361,2011-09-22 02:37:00,,1
1361,2011-09-22 02:37:00,,1
1361,2011-09-22 02:37:00,,1
1361,2011-09-22 02:38:00,,1
1361,2011-09-22 02:38:00,,1
1361,2011-09-22 02:38:00,,1
1361,2011-09-22 02:39:00,,1
1361,2011-09-22 02:39:00,26,1
1361,2011-09-22 02:39:00,,1
1361,2011-09-22 02:40:00,,1
1361,2011-09-22 02:40:00,,1
1361,2011-09-22 02:40:00,50,1
1361,2011-09-22 02:41:00,,1
1361,2011-09-22 02:41:00,,1
1361,2011-09-22 02:41:00,64,1
1361,2011-09-22 02:42:00,,1
1361,2011-09-22 02:42:00,64,1
1361,2011-09-22 02:42:00,64,1
1361,2011-09-22 02:43:00,,1
1361,2011-09-22 02:43:00,,1
1361,2011-09-22 02:43:00,,1
1361,2011-09-22 02:44:00,64,1
1361,2011-09-22 02:44:00,,1
1361,2011-09-22 02:44:00,,1
1361,2011-09-22 02:45:00,,1
1361,2011-09-22 02:45:00,,1
1361,2011-09-22 02:45:00,,1
1361,2011-09-22 02:46:00,,1
1361,2011-09-22 02:46:00,,1
1361,2011-09-22 02:46:00,,1
1361,2011-09-22 02:47:00,,1
1361,2011-09-22 02:47:00,,1
1361,2011-09-22 02:47:00,,1
1361,2011-09-22 02:48:00,,1
1361,2011-09-22 02:48:00,,1
1361,2011-09-22 02:48:00,,1
1361,2011-09-22 02:49:00,,1
1361,2011-09-22 02:49:00,,1
1361,2011-09-22 02:49:00,,1
1361,2011-09-22 02:50:00,68,1
1361,2011-09-22 02:50:00,,1
1361,2011-09-22 02:50:00,,1
1361,2011-09-22 02:51:00,,1
1361,2011-09-22 02:51:00,,1
1361,2011-09-22 02:51:00,,1
1361,2011-09-22 02:52:00,,1
1361,2011-09-22 02:52:00,,1
1361,2011-09-22 02:52:00,,1
1361,2011-09-22 02:53:00,,1
1361,2011-09-22 02:53:00,,1
1361,2011-09-22 02:53:00,,1
1361,2011-09-22 02:54:00,,1
1361,2011-09-22 02:54:00,,1
1361,2011-09-22 02:54:00,,1
1361,2011-09-22 02:55:00,,1
1361,2011-09-22 02:55:00,,1
1361,2011-09-22 02:55:00,,1
1361,2011-09-22 02:56:00,,1
1361,2011-09-22 02:56:00,,1
1361,2011-09-22 02:56:00,,1
1361,2011-09-22 02:57:00,,1
1361,2011-09-22 02:57:00,,1
1361,2011-09-22 02:57:00,,1
1361,2011-09-22 02:58:00,,1
1361,2011-09-22 02:58:00,,1
1361,2011-09-22 02:58:00,,1
1361,2011-09-22 02:59:00,,1
1361,2011-09-22 02:59:00,67,1
1361,2011-09-22 02:59:00,,1
1361,2011-09-22 03:00:00,64,1
1361,2011-09-22 03:00:00,,1
1361,2011-09-22 03:00:00,,1
1361,2011-09-22 03:01:00,,1
1361,2011-09-22 03:01:00,,1
1361,2011-09-22 03:01:00,,1
1361,2011-09-22 03:02:00,,1
1361,2011-09-22 03:02:00,,1
1361,2011-09-22 03:02:00,,1
1361,2011-09-22 03:03:00,,1
1361,2011-09-22 03:03:00,,1
1361,2011-09-22 03:03:00,,1
1361,2011-09-22 03:04:00,,1
1361,2011-09-22 03:04:00,,1
1361,2011-09-22 03:04:00,,1
1361,2011-09-22 03:05:00,,1
1361,2011-09-22 03:05:00,,1
1361,2011-09-22 03:05:00,,1
1361,2011-09-22 03:06:00,,1
1361,2011-09-22 03:06:00,,1
1361,2011-09-22 03:06:00,51,1
1361,2011-09-22 03:07:00,,1
1361,2011-09-22 03:07:00,,1
1361,2011-09-22 03:07:00,,1
1361,2011-09-22 03:08:00,,1
1361,2011-09-22 03:08:00,,1
1361,2011-09-22 03:08:00,,1
1361,2011-09-22 03:09:00,68,1
1361,2011-09-22 03:09:00,,1
1361,2011-09-22 03:09:00,,1
1361,2011-09-22 03:10:00,,1
1361,2011-09-22 03:10:00,,1
1361,2011-09-22 03:10:00,,1
1361,2011-09-22 03:11:00,,1
1361,2011-09-22 03:11:00,,1
1361,2011-09-22 03:11:00,,1
1361,2011-09-22 03:12:00,,1
1361,2011-09-22 03:12:00,,1
1361,2011-09-22 03:12:00,,1
1361,2011-09-22 03:13:00,,1
1361,2011-09-22 03:13:00,,1
1361,2011-09-22 03:13:00,67,1
1361,2011-09-22 03:14:00,,1
1361,2011-09-22 03:14:00,,1
1361,2011-09-22 03:14:00,,1
1361,2011-09-22 03:15:00,,1
1361,2011-09-22 03:15:00,,1
1361,2011-09-22 03:15:00,,1
1361,2011-09-22 03:16:00,,1
1361,2011-09-22 03:16:00,,1
1361,2011-09-22 03:16:00,,1
1361,2011-09-22 03:17:00,,1
1361,2011-09-22 03:17:00,,1
1361,2011-09-22 03:17:00,,1
1361,2011-09-22 03:18:00,80,1
1361,2011-09-22 03:18:00,,1
1361,2011-09-22 03:18:00,50,1
1361,2011-09-22 03:19:00,,1
1361,2011-09-22 03:19:00,,1
1361,2011-09-22 03:19:00,50,1
1361,2011-09-22 03:20:00,67,1
1361,2011-09-22 03:20:00,,1
1361,2011-09-22 03:20:00,,1
1361,2011-09-22 03:21:00,,1
1361,2011-09-22 03:21:00,,1
1361,2011-09-22 03:21:00,,1
1361,2011-09-22 03:22:00,,1
1361,2011-09-22 03:22:00,,1
1361,2011-09-22 03:22:00,,1
1361,2011-09-22 03:23:00,,1
1361,2011-09-22 03:23:00,,1
1361,2011-09-22 03:23:00,49,1
1361,2011-09-22 03:24:00,,1
1361,2011-09-22 03:24:00,,1
1361,2011-09-22 03:24:00,,1
1361,2011-09-22 03:25:00,,1
1361,2011-09-22 03:25:00,,1
1361,2011-09-22 03:25:00,,1
1361,2011-09-22 03:26:00,,1
1361,2011-09-22 03:26:00,,1
1361,2011-09-22 03:26:00,85,1
1361,2011-09-22 03:27:00,,1
1361,2011-09-22 03:27:00,64,1
1361,2011-09-22 03:27:00,,1
1361,2011-09-22 03:28:00,64,1
1361,2011-09-22 03:28:00,,1
1361,2011-09-22 03:28:00,57,1
1361,2011-09-22 03:29:00,,1
1361,2011-09-22 03:29:00,,1
1361,2011-09-22 03:29:00,,1
1361,2011-09-22 03:30:00,,1
1361,2011-09-22 03:30:00,69,1
1361,2011-09-22 03:30:00,47,1
1361,2011-09-22 03:31:00,,1
1361,2011-09-22 03:31:00,26,1
1361,2011-09-22 03:31:00,67,1
1361,2011-09-22 03:32:00,,1
1361,2011-09-22 03:32:00,68,1
1361,2011-09-22 03:32:00,,1
1361,2011-09-22 03:33:00,,1
1361,2011-09-22 03:33:00,,1
1361,2011-09-22 03:33:00,67,1
1361,2011-09-22 03:34:00,,1
1361,2011-09-22 03:34:00,,1
1361,2011-09-22 03:34:00,,1
1361,2011-09-22 03:35:00,54,1
1361,2011-09-22 03:35:00,,1
1361,2011-09-22 03:35:00,,1
1361,2011-09-22 03:36:00,,1
1361,2011-09-22 03:36:00,,1
1361,2011-09-22 03:36:00,,1
1361,2011-09-22 03:37:00,68,1
1361,2011-09-22 03:37:00,,1
1361,2011-09-22 03:37:00,,1
1361,2011-09-22 03:38:00,,1
1361,2011-09-22 03:38:00,,1
1361,2011-09-22 03:38:00,67,1
1361,2011-09-22 03:39:00,68,1
1361,2011-09-22 03:39:00,,1
1361,2011-09-22 03:39:00,67,1
1361,2011-09-22 03:40:00,,1
1361,2011-09-22 03:40:00,,1
1361,2011-09-22 03:40:00,50,1
1361,2011-09-22 03:41:00,,1
1361,2011-09-22 03:41:00,,1
1361,2011-09-22 03:41:00,,1
1361,2011-09-22 03:42:00,,1
1361,2011-09-22 03:42:00,51,1
1361,2011-09-22 03:42:00,,1
1361,2011-09-22 03:43:00,,1
1361,2011-09-22 03:43:00,66,1
1361,2011-09-22 03:43:00,,1
1361,2011-09-22 03:44:00,,1
1361,2011-09-22 03:44:00,,1
1361,2011-09-22 03:44:00,,1
1361,2011-09-22 03:45:00,,1
1361,2011-09-22 03:45:00,,1
1361,2011-09-22 03:45:00,61,1
1361,2011-09-22 03:46:00,67,1
1361,2011-09-22 03:46:00,,1
1361,2011-09-22 03:46:00,,1
1361,2011-09-22 03:47:00,,1
1361,2011-09-22 03:47:00,68,1
1361,2011-09-22 03:47:00,54,1
1361,2011-09-22 03:48:00,,1
1361,2011-09-22 03:48:00,,1
1361,2011-09-22 03:48:00,94,1
1361,2011-09-22 03:49:00,103,1
1361,2011-09-22 03:49:00,,1
1361,2011-09-22 03:49:00,64,1
1361,2011-09-22 03:50:00,,1
1361,2011-09-22 03:50:00,,1
1361,2011-09-22 03:50:00,,1
1361,2011-09-22 03:51:00,,1
1361,2011-09-22 03:51:00,,1
1361,2011-09-22 03:51:00,64,1
1361,2011-09-22 03:52:00,,1
1361,2011-09-22 03:52:00,67,1
1361,2011-09-22 03:52:00,,1
1361,2011-09-22 03:53:00,,1
1361,2011-09-22 03:53:00,81,1
1361,2011-09-22 03:53:00,68,1
1361,2011-09-22 03:54:00,50,1
1361,2011-09-22 03:54:00,,1
1361,2011-09-22 03:54:00,,1
1361,2011-09-22 03:55:00,,1
1361,2011-09-22 03:55:00,,1
1361,2011-09-22 03:55:00,,1
1361,2011-09-22 03:56:00,,1
1361,2011-09-22 03:56:00,,1
1361,2011-09-22 03:56:00,,1
1361,2011-09-22 03:57:00,,1
1361,2011-09-22 03:57:00,,1
1361,2011-09-22 03:57:00,,1
1361,2011-09-22 03:58:00,50,1
1361,2011-09-22 03:58:00,64,1
1361,2011-09-22 03:58:00,,1
1361,2011-09-22 03:59:00,,1
1361,2011-09-22 03:59:00,,1
1361,2011-09-22 03:59:00,,1
1361,2011-09-22 04:00:00,67,1
1361,2011-09-22 04:00:00,,1
1361,2011-09-22 04:00:00,,1
1361,2011-09-22 04:01:00,,1
1361,2011-09-22 04:01:00,68,1
1361,2011-09-22 04:01:00,,1
1361,2011-09-22 04:02:00,68,1
1361,2011-09-22 04:02:00,,1
