speed,key
50,22740fb0-df7c-48d5-af63-49f3f2c313bc
50,83786e7f-6cd0-4ac8-b91d-2de49a0fa9b9
61,f89623cd-79b2-4384-a8a2-e8bd33ef6cd3
64,ec5bb567-1489-4363-aa81-0b3890567f80
55,7f613b6e-441c-4a52-a9de-f5da81056d57
0,8981fefc-dc28-481d-aa1b-3094d3bc14b9
62,d7bfeb6f-2ca3-4716-8624-b123f11b664f
56,f8cbba04-0b10-4e8b-a351-74f2987565df
54,cfc27b9f-dd0c-4be4-ad35-e2a0a7e12f24
54,1f64859c-930d-4a8c-9436-8b39382f4cd4
58,5276c6f8-e0dc-40d4-9b09-a1ce2543c57a
71,ff0fe1df-3c3b-475d-a94b-0ea52c111283
63,224ac45c-ac4f-4090-98dc-a1923ba7f71f
79,6a4c49aa-114b-45c6-9902-00905862ead8
63,8434492b-f939-4408-a267-ad5105919e49
57,a4de9154-4110-4eae-8c3d-02c6a330a888
62,b33b391b-6d05-4103-b951-9c71c0d37018
66,04ba6ea0-b186-4045-ba58-8b8b5fe7ea3f
54,ac1a94ec-9e02-4873-9343-45e9b07cef4c
54,f3edbc8a-9665-4584-a280-411ed2a7c805
63,0ea03db7-c008-47e9-8944-753dac8b3fc4
0,f7184bdd-6800-4c15-9aa1-15ea063d2175
57,70768f1e-31db-42ab-ad18-fbf3e7ead830
71,b1af10d8-c19b-4cbb-901d-3db034dda38c
73,5680e26f-97c2-41db-a0b8-5d163b374392
73,ccaed520-4b5d-478e-bd8c-69573e470d82
58,8193aae5-dc4e-480c-9ed8-97f2cdaf8175
68,55b1c151-0b7c-40bd-8620-fe4fb7d3f569
49,094edce6-9015-4a29-bcfa-949f449ff25c
67,95694d3f-b4bc-4666-a5e8-16a994b790fc
70,d6c42766-ae1e-438c-bae7-187b4aab4947
65,958d92c4-b766-41a8-bf23-2bd15b8eb742
65,dde22168-bf30-4aae-b22e-3564e73d20d0
62,4d510ae6-0394-4d1e-b3d2-d56b2accfa8d
48,c1d6fc0b-4099-456f-a75e-a846fc0fbaec
48,759e3a37-ac07-491e-9010-5fa0b43d4533
54,960a54cb-4dcb-42d5-a458-b20059a7dda9
43,4d3f002d-6cfa-455e-a491-fda9e7320779
64,005395ed-bfe0-408d-9bed-7898f94e8973
55,7d74c86d-50ca-4493-a352-7df40f94f1f0
57,b890b0c4-82d5-42f7-8212-c2e06f0839e7
57,cc3bc553-3090-462e-a341-16bc7eedf908
59,7f2ce563-136c-4e7d-925e-c4306e5b1061
0,1ea379e9-d661-4e5e-bbf9-6490d894044d
0,51f0930e-6dcb-4fc7-84c8-71a5b1106865
54,79791984-547a-4545-8a2a-d5721d28f80e
66,65df3427-4cc8-4111-ab54-a61a1ffdf2f3
50,226073bd-293c-4ded-92d9-4340a19b5a28
61,e72c8967-afe0-4493-8a3b-58125f57ce7d
63,5c16bd11-8aee-408a-85d1-9c355661d34d
66,25012a12-76d9-48be-9c13-9bb802985cde
51,1123202e-7215-4bda-901c-80054b35327d
51,e84cdd19-0e03-4230-8e8d-5cd317f9857e
55,2ff8d640-b9b8-4363-b534-8c2c66abf3a5
54,e4ce9d9e-0ef9-4dfc-961c-317645ab42b6
55,eef3b873-0ecc-411d-aa33-3dc87f6974bb
54,5903c3ac-c70f-44ef-a5c0-7f81a42593a8
47,5823fd66-423b-4aeb-a11d-9222e159906b
56,6d4ede2b-b595-475c-b719-ff8e0f6bc409
57,80fed151-9152-43ce-b032-a843dba6226a
57,f48f261b-7120-451d-96ab-d081feb56a47
58,c0c74761-4c84-449c-9046-b4b5550ffc2d
54,a7e5b8af-b5cf-42e2-9906-7fd53cb0252e
59,06dc5fe8-8941-472f-8f22-3c44c543af22
61,50554bc3-7506-4a38-90bc-0ac66a52b9aa
51,f66a8d72-c252-4beb-8e29-f9d11bc7d31c
52,de6d4c3a-2319-4014-803b-addf7de1a0c8
54,e63b6bd8-1d9b-4e45-9bd2-fd083eaa583c
71,27b61fa9-dab9-4f6c-b2bd-42349bc014e9
0,159ffc96-56e0-4acc-8665-d92795ec19ad
61,e9c81e5d-01e7-49ba-9bcc-3499228ca4a9
54,be5c133b-0a40-4af7-a5f7-7923ef804987
58,6198e343-a26a-44a6-8ec5-62810decf96d
66,1d87f6f3-3843-43d2-b91e-a79a6b7fcf79
67,f664050b-a07a-43cb-ab66-d5af30f929fc
65,89afc519-ea49-4570-b097-6891fc3ca3a5
63,a6dd67be-ff60-48d7-bb61-606e3f1b91dd
48,95fcbd19-bfd4-4664-bad7-2d8e218820ab
45,69566b3f-532c-4770-b416-0beeb8311b0a
37,b3f87677-3dab-4688-9bf5-452af0fe0527
44,2d7597ac-ed8c-430a-9bd1-3dd5f178be73
36,35d5d18d-6bb4-447c-9a57-b8c790a58460
56,0d0d2948-cb2f-4c86-9764-d333fd971346
72,59f4331a-d752-4876-b57c-b835d1055299
65,034098dc-2ee0-4487-aefd-2fa0804c6f93
66,9392ef35-04ae-4447-a61f-a424bc86c3d9
55,a355d20e-9cb2-4122-903e-65afde438da9
57,0a6fee8f-a282-4e8b-8a3c-2b606692622a
72,eb9d2a62-535c-4a44-a525-eb8a5411efc8
53,480c5726-9b99-4b33-b686-95e100e530b0
65,cb1e2541-3b53-4570-aef0-6f506a51d22e
74,2980e856-dc53-467d-ac1b-a277d4e6a520
63,360bf385-9bf2-4668-8d81-81d03b6bf104
55,9a91dc63-42f9-46c4-b477-2af837e1eb6d
56,1f509753-8829-416e-b1c1-59169a7826f4
65,8bf48f9b-7a6d-4dc3-90b6-befe99a39dc9
76,8433d2d6-86dd-4a7c-a48c-a2dcff225bb6
61,526e77f3-5249-4044-9d95-343e01f772e4
71,35ff0889-f97c-4e61-ac48-cbae5e4d239d
56,ac9f1cd3-8677-4390-b30e-5f23e32f156f
68,95f192d5-3309-40fb-a1a5-7dbb9b822bf5
52,5e4c7f3e-74ff-4de0-b2c3-3c5155458f83
54,feb70105-4c0e-49e6-bf59-62e913432c05
64,f2b9731d-896d-4c69-b46e-82cfdb312f17
64,de2254c2-6e66-49b9-9490-2424663391f8
76,0a2c9b5b-3275-401f-8c7b-762ae66d264d
61,625984cb-9ee0-4799-969f-c455024696a8
59,258fe9b0-bcc8-43f4-bb1f-a9b25e00ad8a
59,0763d707-eb1b-45d9-be1e-75fdd9ad684d
58,9cbea4fd-a482-4f32-9007-32c7bd8e67c4
51,54b55ed3-c5c5-4716-af3b-998915f50eef
70,1eb16913-b2af-4fda-962e-76ffef1ac5a4
62,0a6bd522-bdf5-4108-9799-355688d600b9
65,9d9d8070-0db9-40b7-862d-c3c84de1985e
44,a63cee5e-7cf2-49aa-a7c2-dfb32b74b1a1
50,f74e84bf-76a3-40f4-8c91-19bdb427f2c9
68,286bbe3a-a6ba-4896-8c7c-ae2560851f68
66,21be1bea-ac98-4bf3-8a80-068195bb07f6
84,23c8a8e3-1868-4729-97bc-d6355090c12d
69,5fe62dc1-a999-49a1-844b-e7dd1ae0a417
67,672d456a-2fb8-4649-8da8-e7be1f8d2b66
61,fbb3b4f3-e5d3-40ef-be50-6afba551a96c
40,77ef8c2f-c12d-4823-be2e-d9cd2a0fb786
56,e08df177-da07-4063-a3fd-86a1fc29a134
67,fc14e92b-5f80-449f-a972-7eb020383cfe
75,e751a14f-7f0e-44b3-923f-426bb020c014
53,574579e6-31aa-41f3-9214-5add6881728f
65,bc74a522-f1a5-465b-aad6-6637729caa52
55,69177a23-790c-4bce-a842-bd82b713e08d
59,e9ad3779-9e03-4ba2-bce6-ee38817b34d4
60,f266e81f-55b7-45e3-bd70-86bba592c191
61,54eadaa6-906a-4555-baf6-862405a16082
64,728378e6-02f9-4db4-a7e8-e1961f8d5afd
68,f52c2ad5-dd80-4802-9133-1be6b2e7c3b6
71,f36ce9f6-e68d-4d33-9a0f-40e81bb0d9ae
72,35c55e24-c175-4478-84a9-e458fda37e91
75,af738bd2-8c73-427c-a05f-7812949e752d
59,fbb38351-4006-44fc-a421-3ed3305dbed5
69,fd619ce7-6f68-4d97-975a-eb3c5d1181ab
53,4474d644-378a-440f-a1f0-57d30ec3d95a
65,43875aaf-8f7e-41ba-aa9f-b09dfd954436
77,b6774702-9e54-4ddc-a866-55a976526d9c
50,c35735fb-3cd8-47a8-9498-c50e68f3d0c2
59,34b19251-c3fb-415b-aa18-58629b99901b
62,9599bfb1-2bac-4f2b-9ed4-4b7058458ed2
58,2b07e871-3e34-4fa1-afc9-36b250c5ea27
65,478ab212-6119-4c1d-9dfc-0beb9934b4f3
63,41d9ae13-b0f1-43e0-a61f-eaca4f07a626
50,8285f8d4-0a9c-4528-a703-e9b0d81bb7e7
67,c9a2ed51-838a-40fb-9e33-25ecd84252a7
59,fee10fee-011e-4b79-9953-b9c2630021f4
66,7ca48476-9b7f-486c-8a1d-10c64080ac76
57,491469e3-0393-4507-ba65-4eb497cb9377
62,3bf31942-ca5b-4e49-a0d3-0d9b27cf0cf6
65,912f786a-6477-4a61-b8e7-7d017930b17b
94,a9d078d8-680c-44db-8fa6-e3b5c7ba4020
58,2c35afa0-c9e5-415f-8dd6-da4698fd14ff
65,ad06c3ce-5b14-4735-8b18-152bf5ee81b8
57,e1926920-5e95-40a3-bd55-a270dc6013fe
51,537579bb-50a4-4c4a-9efb-9501104c7b66
53,5d471396-df6d-4cf1-8c53-a8f63e1287d9
69,e3f25d89-3ffd-41f2-b5ad-72c4f24b8da3
65,7d9dd2ae-0f91-47cb-aa36-44741a4ac11c
67,1b9019f1-09fb-4648-bb97-2a91ea8f99ea
82,b74c2693-faed-4ae5-98f6-5c0784fc37fa
63,d494a6a8-d975-44fd-a594-b7b5f35e7854
59,93bb37c3-154d-470c-9753-031060694951
58,c1915c27-cced-4e9f-bcc8-19f00d3fcc5d
64,285f0fd2-7acd-4b17-8a33-d54a3958e60d
62,a7ac8b00-2cd6-493e-be35-b773cc7e276d
72,e56d432f-227b-4bd4-b3bc-61cb68b20c89
64,468b514d-0c3d-440f-9c1a-50290d6107e9
57,cdfbe6b5-92f1-49f3-80c5-ffb1701a2abb
62,4f9d45c7-dfce-4754-8562-00b35887165e
58,b2cf24b5-8f11-4f2b-b4fd-5cd662bfb412
65,34e89bce-8aae-4ff3-b1c5-7b0e692cf573
57,d60b9c5e-3497-4e75-98aa-5c36ff2a43e7
52,e89e199b-61d7-4a51-931d-80809a1a858e
63,a51bbf96-f476-466c-bd6d-f6ac12ad4c38
63,9e516544-96f0-4fa6-b819-d6b8d850c6f9
60,2360af20-aabb-4a90-92b5-9ce49263a93a
64,f9ea66c9-e786-4b8b-800a-f2c7d997e91f
61,476ebdb9-a505-4957-b976-ab2442a4645b
47,001ea8a0-b0f7-4bb4-9e08-9c64f2f22df2
65,501275dd-9766-4028-8cf7-0c5736d49a18
65,75a33f82-60d8-4073-afa6-4c6f24a06bd3
73,b6c92755-3dce-4995-a84b-59b9dc4629dc
59,c96e14e3-2a19-461f-aa92-444c4ce2a912
63,c63cf17b-78f8-4d60-bfd8-f5f488e16ca4
70,5111aed5-89e3-43d4-8058-2d2e370c2f28
61,04fbf6d6-b7a2-4cde-b1b1-c167caa0324c
47,0c3e3ce0-0963-4090-a3da-9de90563ae7a
62,0558a5e9-2c76-4417-b0a5-9dddca0403e8
64,f2d410e2-3525-43dd-898d-dab701239baa
59,87ba99cf-781d-4fc4-a3a2-3fc7e761027b
46,2198e2d7-b959-43f8-b20d-28c371a35cb3
63,c95c94f6-9dae-4c8d-9bc3-36060166336f
55,08fa4682-5250-4eff-a7e4-6e68948838ca
60,96a495b2-e0f4-4ef1-a7e6-a785448ffa1b
52,dc65bf49-5b78-4c2f-af71-aa0d11960b2d
60,55ec46db-7a4d-4cff-9758-7c5782191d01
62,73a3b618-8462-4f90-a240-51242617fbdb
60,b3f67adc-58db-4b34-9041-ca723ef37a21
62,7c68d5f2-eed4-457f-b0ec-993299c089e2
70,a6b4aa59-1940-46ac-8cda-da0cc4fb10f2
64,9291b5b1-0bef-4031-8902-666ac33011b5
55,f127d847-a792-4daa-83bf-d5690fb74572
73,fb5883b9-58e9-409f-869b-09951b6e903c
68,331e28cf-3757-4349-aa72-de8ebf67157a
71,9945604c-fc8d-4465-9920-57de5523afe2
67,1e8580f3-8c8d-4cb2-b830-1259c0ce8c45
74,20300a4d-d911-4b0d-8edc-317209cf8eaf
52,e3b084fb-e2f1-45b1-a289-08d0ac3484c9
58,8eb5630c-b781-4445-93d5-9c32b0a30621
59,3711d382-70bb-44eb-9fcc-0a2e26a35c62
60,b3e4c86d-5e4d-4e22-8884-ccea046aee6f
55,76b8ca95-3722-4083-ba22-a379f7bc200e
73,0bdcd853-c2d4-42a5-b762-35be4d33ec1c
56,51c2b098-0e40-4c2b-95f3-88750d038881
73,1c4b266f-b883-495d-b1f1-f4a22af3c935
59,24aac08d-eb4c-4530-b66d-14b405f59db4
58,aa74829d-2649-48f5-9f47-a868ed756c9f
53,3de6b10c-e25c-4b74-8d66-07b2ea297706
49,a4cb9d6d-14a7-4c10-9998-24ff337cdd23
67,8e802ef1-6484-49d0-9b06-ebd510e22063
51,9b3b9940-8269-4943-892c-4d39747649a6
65,901bf7be-8a87-4573-8766-f576bc79213a
67,39045ae7-81b3-4d0e-b98b-81a19ee92b57
82,428b8347-0e68-4c2a-a343-b89431f20bf1
57,d6c8cbc6-87c0-4526-b0b8-1285bb997ad8
0,5376018d-1ca3-4170-b3fb-9f2f23c46805
54,57e71a5c-4767-4748-9354-623583ffc721
64,a8d4b044-fcc6-4b5f-bf4a-4afff82415b7
59,f853d15b-4161-40a9-9ba1-352141c1db38
68,4a0d6337-c771-40d6-ace1-2a36d703c97a
65,d08821e2-909f-4ec0-a7a1-470621ed2e27
67,9e3b447c-db38-4f4b-8647-68786234747c
51,4f45b502-1d4d-4db0-a833-d06246d2a435
60,49596c0d-4bb3-452c-b489-1cbd47a50251
58,f816b754-1656-4747-bf7b-1ce619d38250
54,00278bf7-90ee-4dfb-a16b-6d2985670e0e
57,1131e257-93aa-4c81-99e7-d0fd7df7319e
71,f44db7cc-d774-4df1-88aa-516782e26622
60,0f48a19f-e76a-4b3b-8494-4f6c31cbf852
58,e508ab8c-609f-490a-8250-aba649cb23ab
64,4c1afe82-a4e4-4ed1-b6cf-ae4488a54c72
69,c5920f15-0e4a-4034-a782-3944059425d4
64,f7866074-2a9d-49ed-833f-c31345b9315f
63,eae12b58-d341-4fff-b524-fcf9050d450c
79,cf1d00fd-faaf-4a12-927e-564745c18ac0
73,8719db5a-4bcd-4d2b-b6cc-2f3937922bb7
64,3f5cf1a3-5f37-4e57-bb2c-5074b7248a02
55,f7af028a-d7be-4732-8185-896e36d38039
64,7df5920b-1559-42ba-9c3d-7bec66fe8515
52,e2126bb2-ced8-4746-93d7-1f5efd1898be
73,d7edf442-c94d-4ed9-89ac-77b25f00d882
53,50390d28-0c2c-4712-9ca7-65917dec16ca
56,d6463be6-4c84-40ed-974b-77bd7e05f111
59,a89d1bfe-71a5-4559-a139-4888cdd52907
81,7738d778-428e-47fd-8a6f-f7b2287a1523
44,c59e2309-1672-4e85-8835-ec32331d4c30
58,6c587b6a-6101-48e3-8c0b-9e5900eb6472
75,5d681a73-e19b-4282-8406-053c5c764f5f
67,b1469be6-8e78-4306-b636-64db4fe0a236
61,6391a1b4-a9ab-4c6a-b129-ce000578c843
64,f416fdbd-4c05-41a4-a91a-13d12b0b767a
57,f16458e6-cde5-4b05-9057-8d91102aa362
59,0c5e49ff-e82e-46c2-9c45-90b48af8b9cf
63,a674252d-16f6-442a-9e38-738e5dc29cd2
60,2fcfd460-95b3-4234-9d77-37ce8b5853d6
61,3b1651e3-fbaf-43f6-b931-8e04277744fc
105,877dc08f-616e-476a-96c8-6bfe6b527040
51,cdd7083f-db30-472f-9e12-f4d3e332bd6f
59,b3c890f9-64f6-4d0b-841a-8910ae040cbb
61,75f9845c-d1ae-4e10-bd81-186cff629000
67,342751e1-b48f-477d-be0c-affb39e68e69
0,32aa200e-e945-4288-a817-0d3cc736f873
71,88d1922c-0425-4704-b43f-5b2f77ea3e91
57,2872e568-339e-4048-8a90-5f15f03c6bfa
65,f74ba9c1-b709-476b-bc3d-b9c2618f8beb
66,e931317e-c77d-41ca-9b45-43a4dcf6ab50
65,71edf9d1-5b87-4596-8691-d317d252cb22
68,3d92fd80-2c86-4097-8dd8-1055b0327a22
67,6aaa2a66-dcb3-4165-addb-446d055701bf
54,a211fa56-a519-492a-9171-56c606ab93b6
64,9846f0b6-2009-4369-a15c-746e691381c5
64,07e166bc-8b0a-4396-97f3-501f4e57732b
54,59ae9adf-075a-4a68-a449-30e4a25b8208
53,f932f2d8-eb9d-4b04-9836-39ac393250f9
57,d7fa3734-ea08-4bae-a006-0d653f5d1e51
67,24ee53ec-86cf-4835-a999-c47a7b9dec07
65,e61506e6-34a7-41d9-acea-31db3fd206a9
64,eda7a339-057d-4b4b-9670-f2c622697d21
62,db19068c-3d86-4031-854a-ac30b594a47c
64,76bf51db-4ec1-467a-954d-e28803df4678
95,148be6a2-2845-4b68-aeb9-2120c26ff2e0
60,a7d927c1-4210-4aac-bef7-6ba1b1d4a80d
69,8fd752f4-dd14-429a-abe2-e2befc3b9fa9
64,81ae9273-75a5-4de4-bc6d-ee0f1f37618d
60,671398b6-def1-438d-8f45-46f7ba2d427d
68,8159058d-23c5-4182-802b-846478f24ae6
60,7cb47833-b8e5-4f43-bf8b-b4875ce895d7
50,7a9aa44f-4718-4051-90a1-46cd3350ce0b
0,c6123af4-ec5b-4de6-8722-599a426225f5
66,a11a738f-482e-405d-8476-c71ccdccbb6b
58,cb223adf-a272-4ad9-82fb-4a2e4e393ffa
67,20fb9ed5-d3fd-4be7-a8e2-10e55b8dc3ec
56,a9343095-961e-4858-9259-a9cfe1f19be0
70,95f3eb44-90d1-4680-b130-7f65c74fd753
53,8167b0ba-e889-4760-8bb5-ba7709de4b82
49,783fbd1b-0564-469b-88dc-24984cdc8add
71,2377c0ea-4baa-452f-9f9c-17e89d77ffea
55,7c2f41b0-db2a-4c49-8409-213cbd36549a
59,b99bf884-6633-41be-af91-8376ff6475e2
66,3f84c7b9-9dc0-40c9-b1af-338669f91744
68,a21b446c-0785-42e4-ad5e-678c7d4cb87a
68,cb12f674-830c-44d9-83cf-0f0ecafe4178
52,1ea4dcb9-d6db-4942-a41d-54748eb98d66
63,c78f0437-21dc-4297-9843-151b38075855
0,1e9c5b0d-385e-4842-8178-d8a497306baa
53,9dd15656-ee1a-4dc3-88f7-b561225f6d5f
59,2c2ba341-a407-4921-a098-f9669ec5323f
60,4650662f-2769-4912-b27f-570ba3615631
66,56292881-508e-4eb0-88c3-0cf75331f7a9
54,9b4f7956-5e65-426c-a00b-21d2e78f3403
69,72361497-6d5a-402c-a875-925ada217fd7
61,3e96dd57-d531-40e8-8b28-10d8314f78e7
61,1ad0c6c8-cdfc-47e4-a3ca-2f8f441af4aa
66,5734adf0-b8f3-45e4-a855-add605f91871
54,c3470f4e-8fac-4f4f-99fb-7e2a5526f76f
68,b8f4a534-e5ae-4bf1-916a-18bad914b9be
64,5f3605db-b02b-45f4-b2b3-17a7e1853378
62,5ab125ee-f371-418b-89c5-7372a3e6a5ae
79,462464e4-7363-4786-bf23-718a0204c816
68,eda05934-7ec4-4509-8332-b69c64d463b8
49,2f47d35a-4336-4b31-ba0e-aae6fb4b8bf3
96,f5de5e90-c735-4052-ab24-b40819cc1f65
63,5a651e24-6f41-4bbf-aa41-d6f8d91cc735
60,4eee00b9-e253-449c-9404-e5f61aa7b9f1
65,89819c63-cd73-432b-82b2-ffd0f15fd547
53,528d6b1a-131e-467a-a9de-9b343ff5f85b
67,5d46cc4d-8b1e-402b-afb2-ecca5b6dfbc1
60,6acc71c7-9dc7-48ba-9596-917c6f35e4fc
67,d41a6352-4f2e-44db-b564-dc88ea16318e
65,f6fb42a5-eab4-408d-9baf-6c613530d958
68,619e10d2-bc61-4a94-bf12-08b6179634fe
45,601b6290-be29-447f-a76d-7964782689d2
0,e6fe0c36-2aff-465f-8adf-93593f65a486
65,d58d0e51-ef0d-4231-affa-c620db69536b
53,282e19f2-0d27-4b2f-8646-153d3e9dc933
58,454cfea1-caab-4f54-96c3-28ce94d80c16
65,ba1cb49d-7198-4b7d-bc8f-c2aaaf2b7e7f
59,6addbe04-8941-4c7a-8187-12f965b4e2a4
58,4b149538-7f1f-458f-920f-f46b373298f6
57,dba3cfcb-9333-40d1-9dac-e4b382a82522
63,57ab4e54-74d0-4311-bfb3-87a9269a68c2
71,a921be3e-4e87-446a-ab61-22cf0ed63e9d
49,4bc4512b-b9d4-471a-bf67-af66551fe3a1
60,3e2061e4-c831-41e4-8cb9-ac424e5a7267
64,77958637-aa21-40b6-bd23-4d1208ba9cee
64,25aa5f44-2bd6-4406-b918-1e33b830fd5e
62,9cae8be6-d937-4847-9303-814ce53c2ec7
68,3212d680-a2dc-4b25-8639-4d4169a92a9a
68,a1e70ae7-3df0-411a-a524-591fd85d6b9e
56,a20fda5a-8316-4709-8d97-0246f218da06
68,cab14e77-2c26-4117-ac1c-281971aba60c
67,d27b5f79-a52d-47a1-ab40-bb8c6d0bc168
60,28058efd-cacc-48c6-b44f-83fbe42f1003
55,ae1499e8-8647-4d44-8991-4e72548f5be0
68,c55c06ca-c904-47ff-88dc-70f29bdcdfc9
54,f22f27bc-283e-43cd-b1ec-7b97dce870a7
54,eaf80863-4392-4072-8971-e654cc179350
69,0fc51aab-b89a-45a6-b736-7885b680f8aa
64,13a05caa-3d20-4772-b798-bb9f62faf49d
68,fa6ec750-e3bb-47a2-b65a-1f7e547e5927
69,65fa9e8d-7671-4f44-905d-44d153ef35b7
61,f7af4ce4-a969-44f2-9506-22e8a78deb0b
0,4bca739c-3834-452e-9712-0f4b964bc40a
0,74dd8a4f-4b7f-463a-a98e-caa2db4c239d
66,2f57660f-5dba-4239-8145-c5c14ecba310
67,1ea6e486-2f04-4139-9e64-c3e9c343ab05
66,ec791e59-068c-4e3b-9981-14e95ac6f04f
63,97f0bf05-b656-498d-93c0-84b0dee01510
55,3b11efaa-5246-4820-9f10-bc87deec8002
68,635883a2-5ed5-4af2-b01c-635ebe1f3509
58,ce1219f2-aa10-41f6-96ef-2dbd30f9dd3f
75,e9d6a0c9-ea5d-4c5c-9f20-d4d287e55614
65,d8bfadfb-5031-43ae-9afe-6e1a00701bde
59,632d3d4e-ec55-4b77-9bb5-23a0da79b1d0
67,336b6629-e0ec-47ea-9432-b19b7914b52d
49,15c705ac-2752-4cb4-b339-0670d8e6f220
87,69877e58-cc80-481f-b70b-782ef9b2671a
68,de3c7fd8-04b0-4de4-a268-ad0bc37142e2
61,654b3e16-b4e1-4390-8e85-85624525782f
68,6af7343e-f3fb-4417-b10a-c1fa83e701b8
63,e3c765e4-bc06-4b3b-a5e9-665a12efa85d
68,b89f11c8-7aa7-4ed0-8b53-fbde49a15e33
62,c2bfc07c-1244-4b0a-bba7-5acd4c2f2e35
42,c577b8a2-88f1-42af-8542-4722ea44c666
65,f1acf40a-fbc3-4510-8740-724a1d8b7383
0,d24c2132-3d54-4ace-993f-5e638864ad87
68,b98b6213-d1eb-4ef1-8898-7f91ea6593ff
54,28a9cd50-970b-4656-bcf1-c35ab8365aad
63,331f7d98-4af4-4f44-a850-71304a37d480
61,a33f0092-d739-47db-8373-9b1180e85ffe
54,bd3c52f7-b3a9-4db2-b832-e765c76a1567
66,8284178d-fabc-4834-8cf8-32eb371a6c94
68,7543eb4d-e421-4704-81f1-17266f7df4f5
58,943bb1bb-b9e0-41f2-9770-a7e834f626a4
66,e9200ab2-00bc-4be1-a041-1564fb5f6502
64,4ba1aee6-1717-41f9-b09c-69db704d2508
61,96c0f9f2-d50f-4be0-9128-b5d875551675
54,ed4d4f92-6161-4d16-8b74-31608dd58ef1
68,8dbac852-a244-4503-8987-7b673c33ff07
55,c0f7b677-abcc-4849-b12e-5e4df3ee48cd
62,a8f28022-2be1-4dec-a4b8-c3ae97752915
60,f3194a14-a65f-48c9-81e6-05b66f78c2cd
59,5a1a2f67-0022-472b-bf7a-b834e05f8b77
0,64c7d39d-4aa5-4425-abb4-4757360b3b22
57,7d87de55-666f-4a17-92d8-0d4a402c6511
62,aca8e577-4515-428b-95ee-f185aca3ce81
0,c6894f57-2824-4ee0-8205-ed313c6e1dc4
58,4109173c-3911-4e67-be31-5f142a7abe36
73,739b5e45-1438-4cb6-8b74-de1dbe451de5
58,2706192c-b408-47b1-b8b6-cdd1e1224519
67,009e6ccc-436d-4a5e-971e-71475b9b5106
61,1b41e569-2ea5-441a-9e00-2e0666c63d76
56,48d479d3-e5e8-4a77-8039-37a0d3054925
56,8da87243-47a0-48c0-805c-75e22535f669
62,2986ef9b-0277-40f3-930a-24b7c62e2a8a
68,c828b7b2-0d2e-4fee-acc7-ad53780682b9
82,efb85bc7-7688-4d20-83bc-919edf847d41
54,825e3759-bc94-436a-a464-5953f2fa29e8
57,38ef4e6c-d1d7-4c6b-8e73-bdc8e4cf353e
60,546e724c-f277-4a6c-b349-655a28c67f21
74,d105211a-9fd7-4cbf-9be7-a5aaf1e37b22
58,e2c2c0bd-c443-4312-83bf-052f73c53f36
70,3a70aed9-07f4-4176-8e41-a269ed000a83
66,fed9a501-32bb-45f9-8708-fcb5e7be567a
61,c634194b-67c0-407e-80c1-5afbec86abd0
57,5f63ef37-87c7-4d59-9fd9-d5141b89c17c
65,45d62c7b-7609-4c4b-aec7-6c2f0b21c582
53,2915cff5-57c5-400e-89d7-3ca9c27679dd
65,d5e79e91-b951-471a-aa95-83788dc0d5d4
59,22f1fd39-7135-43c9-86ce-2bb4ca9bf100
24,dfabdf74-b21b-47da-aea6-9b6dbd6a07f7
0,2a329567-a547-4a8c-84d8-25fdcd65cea1
59,ae38b123-0dec-4c6a-90af-41a8c510ec68
57,ce1c3198-f790-4898-8e16-0d2268d91fe3
66,9ffa8824-41c8-445a-8b84-1780a35f3cc7
65,e2fdd546-e162-4145-92a4-66071cc44e71
0,cc72ff9c-9136-4f6e-a83c-3636ac09fbd2
58,231686c4-6e92-4cc5-bf93-4d3026206453
64,358b2864-01c8-4b33-a2cc-25909835a838
68,dc94e157-d01f-4c4c-93a1-f40ff389dade
0,06cc5f14-d543-48f4-93b7-8bda39821211
51,92e022e0-d218-4e3c-a498-a203b91dabf9
61,e6b5cd7b-02aa-4da8-b037-c60056e420fe
53,c33431f1-a5ac-40ce-8429-ee8431d9463b
0,52207aaa-bb51-4b51-acba-1767d31b64ee
47,a887a1ce-8f56-466b-8e39-0bcb275b5fca
51,389f19ab-37d9-4e01-9c8a-1bb271cd56f0
63,bcddfe6a-f0a2-479a-b0ae-eedfe159abe2
68,8d2fbd55-f0c0-4706-99fd-507d9c11b8bf
50,fcde2d41-d723-4346-96df-2b12363efbb5
64,dd07f6f4-9c80-4726-b8d2-1f6051e1d848
0,21ef3b8f-6fdd-4273-81c3-5c6adb2b89c6
59,b01534a5-65dc-42f2-8023-b4c627db217f
53,c54d0390-bd5b-453a-98fc-85b99c74b3ca
62,a4f26407-c114-4626-9977-d9e10820b108
67,59cab002-f3cb-4bd9-a35e-c4c0498b78b9
55,b2409a25-8713-4188-a0d6-c5b41fa2aacf
0,01bba03a-b6bc-47b3-98bc-8a578f09e85c
61,549d807f-cb64-484a-aa5a-15e0d9030ab6
47,0b60a429-3c37-4229-8591-80810bf63967
55,204c867a-b7ae-4b37-82ec-bc1a2c068aee
62,6a1fdeda-b317-46ec-9fc6-f4cf1f217825
60,45aab55b-95d1-4b09-a1c1-27a4a72d647d
0,e7b7d76f-1ed3-49ce-9a99-875f2673a974
62,27e9c106-e8c5-4b77-9c0e-100265979ebc
60,21b1dc62-9024-45b1-8a8c-9bc727391da2
56,e68c6312-dd5b-4491-ba5d-ae073671753a
